t,p1,p2,v1,a1,v2,a2,
15.6,0.261,0.275,-0.008,0.037,-0.004,0.014,
15.65,0.261,0.275,-0.006,0.037,-0.002,0.018,
15.7,0.261,0.275,-0.005,0.036,-0.002,0.009,
15.75,0.261,0.275,-0.003,0.042,-0.001,-0.007,
15.8,0.26,0.275,-0.0,0.044,-0.003,-0.012,
15.85,0.261,0.275,0.002,0.042,-0.003,-0.001,
15.9,0.261,0.274,0.004,0.041,-0.003,0.012,
15.95,0.261,0.274,0.006,0.036,-0.002,0.019,
16.0,0.261,0.274,0.007,0.032,-0.0,0.015,
16.05,0.262,0.274,0.009,0.03,-0.0,0.008,
16.1,0.262,0.274,0.011,0.018,0.0,0.005,
16.15,0.263,0.274,0.011,0.001,0.0,0.007,
16.2,0.263,0.274,0.01,0.002,0.001,0.008,
16.25,0.264,0.274,0.011,0.012,0.002,-0.006,
16.3,0.264,0.275,0.012,0.001,0.001,-0.026,
16.35,0.265,0.274,0.011,-0.019,-0.003,-0.016,
16.4,0.265,0.274,0.009,-0.025,-0.002,0.005,
16.45,0.266,0.274,0.009,-0.024,-0.0,-0.002,
16.5,0.266,0.274,0.008,-0.032,-0.002,-0.01,
16.55,0.267,0.274,0.005,-0.041,-0.002,-0.01,
16.6,0.267,0.274,0.003,-0.047,-0.002,-0.022,
16.65,0.267,0.274,0.001,-0.052,-0.005,-0.016,
16.7,0.267,0.273,-0.002,-0.046,-0.005,0.012,
16.75,0.267,0.273,-0.004,-0.031,-0.002,0.013,
16.8,0.267,0.273,-0.005,-0.029,-0.003,-0.004,
16.85,0.266,0.273,-0.007,-0.032,-0.004,0.004,
16.9,0.266,0.273,-0.009,-0.017,-0.002,0.016,
16.95,0.265,0.273,-0.009,0.001,-0.001,0.008,
17.0,0.265,0.273,-0.008,0.008,-0.002,0.01,
17.05,0.264,0.273,-0.007,0.005,-0.001,0.029,
17.1,0.264,0.273,-0.008,-0.002,0.001,0.043,
17.15,0.264,0.273,-0.009,0.007,0.004,0.036,
17.2,0.263,0.273,-0.007,0.02,0.005,0.008,
17.25,0.263,0.273,-0.006,0.019,0.004,-0.005,
17.3,0.263,0.273,-0.005,0.017,0.004,0.003,
17.35,0.263,0.274,-0.005,0.022,0.004,0.016,
17.4,0.262,0.274,-0.003,0.03,0.006,0.017,
17.45,0.262,0.274,-0.001,0.027,0.007,0.004,
17.5,0.262,0.274,-0.0,0.021,0.006,-0.007,
17.55,0.262,0.275,0.001,0.023,0.005,-0.012,
17.6,0.262,0.275,0.002,0.027,0.005,-0.007,
17.65,0.262,0.275,0.004,0.015,0.006,-0.022,
17.7,0.263,0.276,0.004,-0.006,0.003,-0.038,
17.75,0.263,0.275,0.003,-0.01,0.001,-0.029,
17.8,0.263,0.276,0.002,0.002,-0.0,-0.023,
17.85,0.263,0.275,0.003,0.011,-0.001,-0.02,
17.9,0.263,0.276,0.004,0.01,-0.002,-0.028,
17.95,0.263,0.275,0.005,0.002,-0.005,-0.024,
18.0,0.264,0.275,0.004,-0.012,-0.004,-0.014,
18.05,0.264,0.275,0.003,-0.013,-0.005,-0.015,
18.1,0.264,0.274,0.002,0.0,-0.007,-0.001,
18.15,0.264,0.274,0.003,0.006,-0.005,0.002,
18.2,0.264,0.274,0.003,0.002,-0.006,-0.003,
18.25,0.264,0.274,0.003,-0.005,-0.006,-0.001,
18.3,0.265,0.274,0.003,-0.015,-0.006,0.004,
18.35,0.265,0.273,0.002,-0.02,-0.006,0.019,
18.4,0.265,0.273,0.0,-0.015,-0.004,0.024,
18.45,0.265,0.273,0.0,-0.007,-0.003,0.014,
18.5,0.265,0.273,0.0,-0.004,-0.003,0.01,
18.55,0.265,0.272,-0.0,-0.006,-0.003,0.022,
18.6,0.265,0.272,-0.0,-0.011,-0.0,0.029,
18.65,0.265,0.272,-0.001,-0.013,0.001,0.028,
18.7,0.265,0.272,-0.002,-0.013,0.003,0.014,
18.75,0.265,0.273,-0.002,-0.013,0.002,0.001,
18.8,0.264,0.273,-0.004,-0.002,0.002,0.015,
18.85,0.264,0.273,-0.003,0.013,0.004,0.021,
18.9,0.264,0.273,-0.001,0.008,0.005,0.009,
18.95,0.264,0.273,-0.002,-0.003,0.005,-0.005,
19.0,0.264,0.274,-0.003,0.002,0.004,-0.016,
19.05,0.264,0.274,-0.002,0.013,0.003,-0.013,
19.1,0.264,0.274,-0.001,0.017,0.002,0.003,
19.15,0.264,0.274,0.001,0.008,0.003,0.01,
19.2,0.264,0.274,0.0,-0.012,0.004,0.002,
19.25,0.264,0.274,-0.002,-0.011,0.004,-0.011,
19.3,0.264,0.274,-0.001,0.005,0.003,-0.018,
19.35,0.264,0.275,-0.0,0.009,0.002,-0.022,
19.4,0.264,0.275,-0.0,0.006,0.0,-0.011,
19.45,0.264,0.275,0.0,0.002,0.001,-0.011,
19.5,0.264,0.275,0.0,0.001,-0.001,-0.014,
19.55,0.264,0.274,0.0,0.002,-0.002,0.001,
19.6,0.264,0.275,0.0,0.004,0.001,-0.006,
19.65,0.264,0.275,0.0,0.006,-0.002,-0.021,
19.7,0.264,0.274,0.001,-0.0,-0.003,-0.006,
19.75,0.264,0.274,0.001,-0.014,-0.002,0.01,
19.8,0.264,0.274,-0.001,-0.016,-0.002,0.014,
19.85,0.264,0.274,-0.001,-0.003,-0.0,0.009,
19.9,0.264,0.274,-0.001,0.009,-0.0,-0.001,
19.95,0.263,0.274,-0.0,0.014,-0.001,-0.003,
20.0,0.264,0.274,0.001,0.005,-0.001,-0.005,
20.05,0.264,0.274,0.0,-0.001,-0.001,-0.006,
20.1,0.264,0.274,0.0,0.002,-0.002,-0.002,
20.15,0.264,0.274,0.0,0.007,-0.002,0.005,
20.2,0.264,0.274,0.001,0.005,-0.001,0.015,
20.25,0.264,0.274,0.001,-0.004,-0.0,0.022,
20.3,0.264,0.274,0.0,-0.006,0.001,0.025,
20.35,0.264,0.274,0.0,-0.0,0.003,0.01,
20.4,0.264,0.274,0.0,0.005,0.003,-0.015,
20.45,0.264,0.274,0.001,0.002,0.0,-0.012,
20.5,0.264,0.274,0.001,-0.006,0.001,-0.001,
20.55,0.264,0.274,-0.0,0.0,0.001,0.002,
20.6,0.264,0.274,0.0,0.015,0.001,0.002,
20.65,0.264,0.274,0.002,0.011,0.001,-0.009,
20.7,0.264,0.274,0.002,-0.001,0.0,-0.013,
20.75,0.264,0.274,0.002,-0.008,-0.0,-0.012,
20.8,0.264,0.274,0.001,-0.017,-0.002,0.0,
20.85,0.264,0.274,-0.0,-0.023,0.0,0.003,
20.9,0.264,0.274,-0.002,-0.02,-0.0,-0.009,
20.95,0.264,0.274,-0.003,-0.007,-0.002,-0.002,
21.0,0.264,0.274,-0.002,0.003,-0.001,0.004,
21.05,0.264,0.274,-0.002,0.003,-0.001,-0.002,
21.1,0.264,0.274,-0.002,0.001,-0.001,-0.003,
21.15,0.264,0.274,-0.002,0.001,-0.001,0.004,
21.2,0.264,0.274,-0.002,0.002,-0.001,0.009,
21.25,0.264,0.274,-0.002,0.003,-0.001,0.015,
21.3,0.263,0.274,-0.001,0.005,0.001,0.015,
21.35,0.263,0.274,-0.001,0.002,0.002,-0.006,
21.4,0.263,0.274,-0.001,0.001,0.0,-0.018,
21.45,0.263,0.274,-0.001,0.008,-0.001,-0.009,
21.5,0.263,0.274,-0.0,0.013,-0.001,0.007,
21.55,0.263,0.274,0.0,0.013,0.001,0.012,
21.6,0.263,0.274,0.001,0.01,0.0,0.012,
21.65,0.263,0.274,0.001,0.007,0.001,0.019,
21.7,0.263,0.274,0.001,0.017,0.003,0.007,
21.75,0.263,0.274,0.003,0.028,0.003,-0.019,
21.8,0.264,0.274,0.006,0.007,0.0,-0.027,
21.85,0.264,0.274,0.004,-0.027,-0.001,-0.015,
21.9,0.264,0.274,0.001,-0.022,-0.001,0.002,
21.95,0.264,0.274,0.001,-0.001,-0.0,0.009,
22.0,0.264,0.274,0.002,0.004,0.0,0.004,
22.05,0.264,0.274,0.002,0.003,0.001,-0.008,
22.1,0.264,0.274,0.002,-0.012,-0.001,-0.015,
22.15,0.265,0.274,0.001,-0.03,-0.002,-0.008,
22.2,0.265,0.274,-0.001,-0.031,-0.002,-0.002,
22.25,0.264,0.274,-0.003,-0.008,-0.002,0.008,
22.3,0.264,0.274,-0.002,0.012,-0.0,0.004,
22.35,0.264,0.274,-0.001,0.011,-0.001,-0.005,
22.4,0.264,0.274,-0.001,0.007,-0.002,0.004,
22.45,0.264,0.274,-0.0,0.005,-0.0,0.002,
22.5,0.264,0.274,-0.0,-0.003,-0.001,-0.003,
